Year,Age,Gender,Race,official_action,Victim_Criminal_Charges_Simplified,Shootings_manner_of_death,armed_simplified,Shootings_signs_of_mental_illness,Shootings_threat_level,Shootings_flee,Shootings_body_camera,Geography,Population,White_Percent,Black_Percent,Hispanic_Percent,Asian_Percent,Other_Percent,Firearm_per_10k,n,Crime_Index_10k,police_frac_total_expend,officers_per_10k_pop,density_p_mi2_2020,density_p_mi2_2017
2016,24,M,W,Pending,No Charges,shot,FALSE,FALSE,attack,Car,FALSE,Urban,5539215,68.2,3.9,21.5,3.1,0.6,203.44,31,1115.49,0.038599612,18.3,56.4011,54.10118
2016,NA,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Other,FALSE,NA,1682380,82,0.6,12.4,1.3,1.1,349.49,6,526.71,0.039128177,NA,22.0969,20.77542
2016,47,M,NA,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,NA,5539215,68.2,3.9,21.5,3.1,0.6,203.44,31,NA,0.038599612,NA,56.4011,54.10118
2016,NA,M,B,Pending,No Charges,shot and Tasered,FALSE,FALSE,attack,Foot,FALSE,NA,10301890,52.6,31.1,9.6,3.9,0.2,219.37,26,2296.11,0.03882467,NA,186.6719,181.3395
2016,40,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,741456,60.6,2.9,7,6.6,14.2,276.75,7,1210.68,0.026987118,NA,1.2863,1.296428
2016,29,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,Suburban,6941072,54.7,4.1,31.4,3.2,3.9,295.08,50,1333.03,0.049444369,16.3,64.955,61.7662
2016,29,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,Suburban,6941072,54.7,4.1,31.4,3.2,3.9,295.08,50,1333.03,0.049444369,22.7,64.955,61.7662
2016,29,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,Suburban,6941072,54.7,4.1,31.4,3.2,3.9,295.08,50,1333.03,0.049444369,20.6,64.955,61.7662
2016,29,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Car,FALSE,Suburban,6941072,54.7,4.1,31.4,3.2,3.9,295.08,50,1333.03,0.049444369,16.7,64.955,61.7662
2016,22,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,482.17,0.039217216,12.8,256.3727,253.7996
2016,22,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,482.17,0.039217216,8.3,256.3727,253.7996
2016,22,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,482.17,0.039217216,11.5,256.3727,253.7996
2016,22,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,482.17,0.039217216,10.2,256.3727,253.7996
2016,22,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,482.17,0.039217216,9,256.3727,253.7996
2016,22,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,482.17,0.039217216,11.6,256.3727,253.7996
2016,22,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,482.17,0.039217216,14,256.3727,253.7996
2016,22,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,482.17,0.039217216,11.2,256.3727,253.7996
2016,21,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,3926331,65.6,7.2,10.6,2.1,7.3,211.68,26,938.33,0.034953975,17.3,57.6547,57.3054
2016,21,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,3926331,65.6,7.2,10.6,2.1,7.3,211.68,26,938.33,0.034953975,13,57.6547,57.3054
2016,21,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,3926331,65.6,7.2,10.6,2.1,7.3,211.68,26,938.33,0.034953975,15.9,57.6547,57.3054
2016,38,M,NA,Pending,No Charges,shot and Tasered,FALSE,TRUE,attack,Not fleeing,FALSE,Rural,12782275,76.4,10.7,7.3,3.5,0.1,212.35,22,NA,0.030576795,NA,286.5449,286.202
2016,48,M,NA,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,477.96,0.039217216,10.7,256.3727,253.7996
2016,48,M,NA,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,477.96,0.039217216,9.5,256.3727,253.7996
2016,48,M,NA,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,477.96,0.039217216,8,256.3727,253.7996
2016,48,M,NA,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,477.96,0.039217216,7.1,256.3727,253.7996
2016,48,M,NA,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,477.96,0.039217216,7.3,256.3727,253.7996
2016,48,M,NA,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,477.96,0.039217216,9,256.3727,253.7996
2016,48,M,NA,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,477.96,0.039217216,18.4,256.3727,253.7996
2016,48,M,NA,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,477.96,0.039217216,8.4,256.3727,253.7996
2016,48,M,NA,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,477.96,0.039217216,8.7,256.3727,253.7996
2016,48,M,NA,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,477.96,0.039217216,8.4,256.3727,253.7996
2016,25,M,B,Pending,No Charges,shot,FALSE,FALSE,other,Car,FALSE,Suburban,12782275,76.4,10.7,7.3,3.5,0.1,212.35,22,NA,0.030576795,NA,286.5449,286.202
2016,37,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,27914410,41.9,11.8,39.4,4.8,0.3,259.85,82,1610.63,0.035876768,22.2,112.8204,108.3504
2016,37,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,27914410,41.9,11.8,39.4,4.8,0.3,259.85,82,1610.63,0.035876768,17.3,112.8204,108.3504
2016,37,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,27914410,41.9,11.8,39.4,4.8,0.3,259.85,82,1610.63,0.035876768,21.1,112.8204,108.3504
2016,37,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,27914410,41.9,11.8,39.4,4.8,0.3,259.85,82,1610.63,0.035876768,21.2,112.8204,108.3504
2016,37,M,W,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,27914410,41.9,11.8,39.4,4.8,0.3,259.85,82,1610.63,0.035876768,16.4,112.8204,108.3504
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,24.6,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,16.9,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,11.4,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,10,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,14,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,16.3,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,9.2,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,9.2,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,15.6,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,8.5,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,14.6,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,8.2,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,21.7,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,9.9,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,13.7,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,9.8,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,8.4,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,13.4,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,10.3,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,11.2,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,15.6,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,8.5,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,11.2,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,9.7,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,11.3,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,12,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,11.5,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,12.1,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,25.1,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,13.6,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,10.1,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,9.1,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,18.4,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,33.4,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,12.1,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,13.3,256.3727,253.7996
2016,37,M,H,Pending,No Charges,shot,FALSE,FALSE,other,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,694.63,0.039217216,10.7,256.3727,253.7996
2016,56,M,W,Pending,No Charges,shot,TRUE,FALSE,other,Not fleeing,FALSE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,992.3,0.039217216,10.7,256.3727,253.7996
2016,25,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Rural,10301890,52.6,31.1,9.6,3.9,0.2,219.37,26,231.48,0.03882467,NA,186.6719,181.3395
2016,26,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,12820527,61.2,14,17.2,5.4,0.1,115.2,26,861.46,0.046649207,43.9,228.0243,230.5881
2016,26,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,12820527,61.2,14,17.2,5.4,0.1,115.2,26,861.46,0.046649207,17.9,228.0243,230.5881
2016,26,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,12820527,61.2,14,17.2,5.4,0.1,115.2,26,861.46,0.046649207,14.2,228.0243,230.5881
2016,26,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,12820527,61.2,14,17.2,5.4,0.1,115.2,26,861.46,0.046649207,21.9,228.0243,230.5881
2016,26,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,12820527,61.2,14,17.2,5.4,0.1,115.2,26,861.46,0.046649207,16.6,228.0243,230.5881
2016,26,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,12820527,61.2,14,17.2,5.4,0.1,115.2,26,861.46,0.046649207,19,228.0243,230.5881
2016,26,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,12820527,61.2,14,17.2,5.4,0.1,115.2,26,861.46,0.046649207,15,228.0243,230.5881
2016,26,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,12820527,61.2,14,17.2,5.4,0.1,115.2,26,861.46,0.046649207,16.9,228.0243,230.5881
2016,26,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,12820527,61.2,14,17.2,5.4,0.1,115.2,26,861.46,0.046649207,14.4,228.0243,230.5881
2016,26,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,12820527,61.2,14,17.2,5.4,0.1,115.2,26,861.46,0.046649207,14.6,228.0243,230.5881
2016,26,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,12820527,61.2,14,17.2,5.4,0.1,115.2,26,861.46,0.046649207,15.7,228.0243,230.5881
2016,26,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,12820527,61.2,14,17.2,5.4,0.1,115.2,26,861.46,0.046649207,14.3,228.0243,230.5881
2016,26,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,12820527,61.2,14,17.2,5.4,0.1,115.2,26,861.46,0.046649207,26.8,228.0243,230.5881
2016,26,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,12820527,61.2,14,17.2,5.4,0.1,115.2,26,861.46,0.046649207,18.4,228.0243,230.5881
2016,26,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Urban,12820527,61.2,14,17.2,5.4,0.1,115.2,26,861.46,0.046649207,14.6,228.0243,230.5881
2016,35,M,W,Pending,No Charges,shot and Tasered,TRUE,TRUE,other,Not fleeing,FALSE,Suburban,20613477,53.8,15.4,25.6,2.8,0.2,209.85,60,608.59,0.054122801,NA,410.1256,391.3175
2016,25,M,B,Pending,No Charges,shot and Tasered,FALSE,TRUE,other,Not fleeing,FALSE,Suburban,20613477,53.8,15.4,25.6,2.8,0.2,209.85,60,295.4,0.054122801,NA,410.1256,391.3175
2016,48,M,NA,Pending,No Charges,shot and Tasered,FALSE,TRUE,other,Not fleeing,FALSE,Suburban,6941072,54.7,4.1,31.4,3.2,3.9,295.08,50,782.38,0.049444369,14.8,64.955,61.7662
2016,48,M,NA,Pending,No Charges,shot and Tasered,FALSE,TRUE,other,Not fleeing,FALSE,Suburban,6941072,54.7,4.1,31.4,3.2,3.9,295.08,50,782.38,0.049444369,14.8,64.955,61.7662
2016,48,M,NA,Pending,No Charges,shot and Tasered,FALSE,TRUE,other,Not fleeing,FALSE,Suburban,6941072,54.7,4.1,31.4,3.2,3.9,295.08,50,782.38,0.049444369,9.3,64.955,61.7662
2016,29,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,613.43,0.039217216,11.5,256.3727,253.7996
2016,29,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,613.43,0.039217216,9.2,256.3727,253.7996
2016,29,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,613.43,0.039217216,8,256.3727,253.7996
2016,29,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,613.43,0.039217216,10.5,256.3727,253.7996
2016,29,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,613.43,0.039217216,9,256.3727,253.7996
2016,29,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,613.43,0.039217216,9.9,256.3727,253.7996
2016,29,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,613.43,0.039217216,10.1,256.3727,253.7996
2016,29,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,613.43,0.039217216,9.8,256.3727,253.7996
2016,29,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,613.43,0.039217216,8.5,256.3727,253.7996
2016,29,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,613.43,0.039217216,16,256.3727,253.7996
2016,29,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,613.43,0.039217216,9.7,256.3727,253.7996
2016,29,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,613.43,0.039217216,10.7,256.3727,253.7996
2016,29,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,613.43,0.039217216,11,256.3727,253.7996
2016,29,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,613.43,0.039217216,10.3,256.3727,253.7996
2016,29,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,613.43,0.039217216,8.5,256.3727,253.7996
2016,29,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,613.43,0.039217216,10.7,256.3727,253.7996
2016,29,M,H,Pending,No Charges,shot,FALSE,FALSE,attack,Foot,TRUE,Urban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,613.43,0.039217216,14.4,256.3727,253.7996
2016,55,M,NA,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,TRUE,Rural,3926331,65.6,7.2,10.6,2.1,7.3,211.68,26,740.7,0.034953975,NA,57.6547,57.3054
2016,21,M,B,Pending,No Charges,shot,FALSE,TRUE,attack,Not fleeing,FALSE,Urban,19633428,55.1,14.3,19.2,8.7,0.2,42.23,17,NA,0.036882072,NA,412.5211,421.1985
2016,15,M,A,Pending,No Charges,shot and Tasered,FALSE,FALSE,other,Foot,TRUE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,731.84,0.039217216,14.3,256.3727,253.7996
2016,15,M,A,Pending,No Charges,shot and Tasered,FALSE,FALSE,other,Foot,TRUE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,731.84,0.039217216,12.6,256.3727,253.7996
2016,24,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,27914410,41.9,11.8,39.4,4.8,0.3,259.85,82,1183.3,0.035876768,14.4,112.8204,108.3504
2016,18,M,W,Pending,No Charges,shot,TRUE,FALSE,other,Foot,FALSE,Urban,6087135,79.4,11.4,4.2,2,0.3,145.01,21,1206.24,0.039139155,NA,89.7453,88.93445
2016,19,M,B,Pending,No Charges,shot,TRUE,FALSE,attack,Foot,FALSE,Urban,6087135,79.4,11.4,4.2,2,0.3,145.01,21,1577.36,0.039139155,NA,89.7453,88.93445
2016,27,M,W,Pending,No Charges,shot,FALSE,TRUE,other,Foot,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,539.5,0.039217216,10.5,256.3727,253.7996
2016,27,M,W,Pending,No Charges,shot,FALSE,TRUE,other,Foot,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,539.5,0.039217216,15.1,256.3727,253.7996
2016,27,M,W,Pending,No Charges,shot,FALSE,TRUE,other,Foot,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,539.5,0.039217216,10.1,256.3727,253.7996
2016,45,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,392.03,0.039217216,24.6,256.3727,253.7996
2016,45,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,392.03,0.039217216,16.9,256.3727,253.7996
2016,45,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,392.03,0.039217216,11.4,256.3727,253.7996
2016,45,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,392.03,0.039217216,10,256.3727,253.7996
2016,45,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,392.03,0.039217216,14,256.3727,253.7996
2016,45,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,392.03,0.039217216,16.3,256.3727,253.7996
2016,45,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,392.03,0.039217216,9.2,256.3727,253.7996
2016,45,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,392.03,0.039217216,9.2,256.3727,253.7996
2016,45,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,392.03,0.039217216,15.6,256.3727,253.7996
2016,45,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,392.03,0.039217216,8.5,256.3727,253.7996
2016,45,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,392.03,0.039217216,14.6,256.3727,253.7996
2016,45,M,H,Pending,No Charges,shot,TRUE,FALSE,attack,Not fleeing,FALSE,Suburban,39167117,37,5.5,39.1,14.4,0.4,96.17,138,392.03,0.039217216,8.2,256.3727,253.7996
