Police_Dept,County,City,State,officers_per_10k_pop,tot_officers,tot_employees_per_10k,tot_employees,Year
Greenville,Pitt,Falkland,NC,19.4,178,24.2,222,2016
Greenville,Pitt,Bethel,NC,19.4,178,24.2,222,2016
Greenville,Pitt,Bell Arthur,NC,19.4,178,24.2,222,2016
Greenville,Pitt,Fountain,NC,19.4,178,24.2,222,2016
Greenville,Pitt,Grimesland,NC,19.4,178,24.2,222,2016
Greenville,Pitt,Belvoir,NC,19.4,178,24.2,222,2016
Greenville,Pitt,Ayden,NC,19.4,178,24.2,222,2016
Greenville,Pitt,Simpson,NC,19.4,178,24.2,222,2016
Nampa,Canyon,Parma,ID,12.2,112,18.2,167,2016
Nampa,Canyon,Wilder,ID,12.2,112,18.2,167,2016
Nampa,Canyon,Notus,ID,12.2,112,18.2,167,2016
Nampa,Canyon,Nampa,ID,12.2,112,18.2,167,2016
Nampa,Canyon,Caldwell,ID,12.2,112,18.2,167,2016
Nampa,Canyon,Greenleaf,ID,12.2,112,18.2,167,2016
Nampa,Canyon,Middleton,ID,12.2,112,18.2,167,2016
Nampa,Canyon,Melba,ID,12.2,112,18.2,167,2016
Chico,Butte,Rackerby,CA,9.4,86,15,137,2016
Chico,Butte,Robinson Mill,CA,9.4,86,15,137,2016
Chico,Butte,Stirling City,CA,9.4,86,15,137,2016
Chico,Butte,Richvale,CA,9.4,86,15,137,2016
Chico,Butte,Palermo,CA,9.4,86,15,137,2016
Chico,Butte,Thermalito,CA,9.4,86,15,137,2016
Chico,Butte,Clipper Mills,CA,9.4,86,15,137,2016
Chico,Butte,Durham,CA,9.4,86,15,137,2016
Chico,Butte,Honcut,CA,9.4,86,15,137,2016
Chico,Butte,Oroville East,CA,9.4,86,15,137,2016
Chico,Butte,Concow,CA,9.4,86,15,137,2016
Chico,Butte,Magalia,CA,9.4,86,15,137,2016
Chico,Butte,Butte Creek Canyon,CA,9.4,86,15,137,2016
Chico,Butte,Yankee Hill,CA,9.4,86,15,137,2016
Chico,Butte,Nord,CA,9.4,86,15,137,2016
Chico,Butte,Paradise,CA,9.4,86,15,137,2016
Chico,Butte,Bangor,CA,9.4,86,15,137,2016
Chico,Butte,Cherokee,CA,9.4,86,15,137,2016
Chico,Butte,Cohasset,CA,9.4,86,15,137,2016
Chico,Butte,Chico,CA,9.4,86,15,137,2016
Chico,Butte,South Oroville,CA,9.4,86,15,137,2016
Chico,Butte,Kelly Ridge,CA,9.4,86,15,137,2016
Chico,Butte,Forbestown,CA,9.4,86,15,137,2016
Chico,Butte,Biggs,CA,9.4,86,15,137,2016
Chico,Butte,Butte Valley,CA,9.4,86,15,137,2016
Chico,Butte,Forest Ranch,CA,9.4,86,15,137,2016
Chico,Butte,Berry Creek,CA,9.4,86,15,137,2016
Chico,Butte,Gridley,CA,9.4,86,15,137,2016
Chico,Butte,Oroville,CA,9.4,86,15,137,2016
Chico,Butte,Butte Meadows,CA,9.4,86,15,137,2016
Toms River Township,NA,NA,NJ,17.7,160,20.7,187,2016
Sugar Land,Fort Bend,Rosenberg,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Fulshear,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Sugar Land,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Cinco Ranch,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Mission Bend,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Beasley,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Cumings,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Fifth Street,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Missouri City,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Simonton,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Weston Lakes,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Four Corners,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Thompsons,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Orchard,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Sienna Plantation,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Pecan Grove,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Pleak,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Needville,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Richmond,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Stafford,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Fresno,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Fairchilds,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Meadows Place,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Arcola,TX,16.8,151,19.4,175,2016
Sugar Land,Fort Bend,Kendleton,TX,16.8,151,19.4,175,2016
Canton Township,NA,NA,MI,9.1,82,13.2,119,2016
Livermore,Alameda,Livermore,CA,9.9,89,14.9,133,2016
Livermore,Alameda,Pleasanton,CA,9.9,89,14.9,133,2016
Livermore,Alameda,Sunol,CA,9.9,89,14.9,133,2016
Livermore,Alameda,Newark,CA,9.9,89,14.9,133,2016
Livermore,Alameda,Dublin,CA,9.9,89,14.9,133,2016
Livermore,Alameda,San Lorenzo,CA,9.9,89,14.9,133,2016
Livermore,Alameda,Cherryland,CA,9.9,89,14.9,133,2016
Livermore,Alameda,Fairview,CA,9.9,89,14.9,133,2016
Livermore,Alameda,Hayward,CA,9.9,89,14.9,133,2016
Livermore,Alameda,Alameda,CA,9.9,89,14.9,133,2016
Livermore,Alameda,Berkeley,CA,9.9,89,14.9,133,2016
Livermore,Alameda,Piedmont,CA,9.9,89,14.9,133,2016
Livermore,Alameda,Fremont,CA,9.9,89,14.9,133,2016
Livermore,Alameda,Castro Valley,CA,9.9,89,14.9,133,2016
Livermore,Alameda,Union City,CA,9.9,89,14.9,133,2016
Livermore,Alameda,Albany,CA,9.9,89,14.9,133,2016
Livermore,Alameda,Oakland,CA,9.9,89,14.9,133,2016
Livermore,Alameda,Emeryville,CA,9.9,89,14.9,133,2016
Livermore,Alameda,San Leandro,CA,9.9,89,14.9,133,2016
Livermore,Alameda,Ashland,CA,9.9,89,14.9,133,2016
Asheville,Buncombe,Black Mountain,NC,22.3,200,29.4,263,2016
Asheville,Buncombe,Montreat,NC,22.3,200,29.4,263,2016
Asheville,Buncombe,Biltmore Forest,NC,22.3,200,29.4,263,2016
Asheville,Buncombe,Bent Creek,NC,22.3,200,29.4,263,2016
Asheville,Buncombe,Asheville,NC,22.3,200,29.4,263,2016
Asheville,Buncombe,Swannanoa,NC,22.3,200,29.4,263,2016
Asheville,Buncombe,Weaverville,NC,22.3,200,29.4,263,2016
Asheville,Buncombe,Woodfin,NC,22.3,200,29.4,263,2016
Asheville,Buncombe,Avery Creek,NC,22.3,200,29.4,263,2016
Asheville,Buncombe,Royal Pines,NC,22.3,200,29.4,263,2016
Concord,Cabarrus,Kannapolis,NC,18.6,166,21.7,194,2016
Concord,Cabarrus,Concord,NC,18.6,166,21.7,194,2016
Concord,Cabarrus,Mount Pleasant,NC,18.6,166,21.7,194,2016
Concord,Cabarrus,Harrisburg,NC,18.6,166,21.7,194,2016
Concord,Cabarrus,Midland,NC,18.6,166,21.7,194,2016
Hawthorne,Los Angeles,Rowland Heights,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Avocado Heights,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Inglewood,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,South Whittier,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Manhattan Beach,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,El Monte,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Willowbrook,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Montebello,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Pico Rivera,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,East Rancho Dominguez,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Santa Fe Springs,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,La Crescenta-Montrose,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Signal Hill,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,West Covina,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Bellflower,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Agoura Hills,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Lancaster,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Vernon,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Compton,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Rolling Hills,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Ladera Heights,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Leona Valley,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Rolling Hills Estates,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Sun Village,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Torrance,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Quartz Hill,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Lomita,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Burbank,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Altadena,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Acton,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Pasadena,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Castaic,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Walnut Park,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Elizabeth Lake,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Lennox,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Azusa,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Rosemead,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,South El Monte,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Agua Dulce,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Calabasas,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Westlake Village,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Whittier,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Carson,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,San Marino,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Baldwin Park,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Rose Hills,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,East Whittier,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Florence-Graham,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,El Segundo,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Mayflower Village,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Del Aire,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,South San Jose Hills,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Hermosa Beach,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Cerritos,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Artesia,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Palmdale,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Industry,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Duarte,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Monterey Park,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Downey,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Beverly Hills,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Valinda,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Commerce,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Topanga,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Hasley Canyon,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Hawthorne,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,San Pasqual,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,La Habra Heights,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Lakewood,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Lynwood,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Norwalk,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Huntington Park,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Long Beach,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Avalon,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,West Whittier-Los Nietos,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,South Pasadena,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,San Gabriel,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Glendora,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Sierra Madre,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Bell Gardens,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,West Puente Valley,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Santa Monica,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Lawndale,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,La Cañada Flintridge,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Littlerock,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,South San Gabriel,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,West Athens,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,East Pasadena,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Irwindale,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,West Hollywood,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Bell,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,La Mirada,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Arcadia,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Lake Hughes,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Stevenson Ranch,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,West Rancho Dominguez,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Culver City,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,South Monrovia Island,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,La Puente,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Hacienda Heights,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Bradbury,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Cudahy,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Palos Verdes Estates,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,La Verne,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Westmont,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,East Los Angeles,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Desert View Highlands,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Charter Oak,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Val Verde,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Alhambra,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Lake Los Angeles,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,San Fernando,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,South Gate,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,North El Monte,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Walnut,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Citrus,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Pomona,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Covina,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Paramount,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,San Dimas,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Marina del Rey,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Vincent,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Malibu,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Redondo Beach,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,West Carson,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Claremont,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Santa Clarita,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Los Angeles,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Glendale,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Hidden Hills,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,View Park-Windsor Hills,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,East San Gabriel,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Monrovia,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Diamond Bar,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Hawaiian Gardens,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Alondra Park,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Temple City,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Maywood,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Rancho Palos Verdes,CA,9.9,88,15.2,136,2016
Hawthorne,Los Angeles,Gardena,CA,9.9,88,15.2,136,2016
Bend,Deschutes,Eagle Crest,OR,9.7,87,12.9,115,2016
Bend,Deschutes,Black Butte Ranch,OR,9.7,87,12.9,115,2016
Bend,Deschutes,Pronghorn,OR,9.7,87,12.9,115,2016
Bend,Deschutes,Seventh Mountain,OR,9.7,87,12.9,115,2016
Bend,Deschutes,Deschutes River Woods,OR,9.7,87,12.9,115,2016
Bend,Deschutes,Tetherow,OR,9.7,87,12.9,115,2016
Bend,Deschutes,Tumalo,OR,9.7,87,12.9,115,2016
Bend,Deschutes,Sunriver,OR,9.7,87,12.9,115,2016
Bend,Deschutes,Three Rivers,OR,9.7,87,12.9,115,2016
Bend,Deschutes,Terrebonne,OR,9.7,87,12.9,115,2016
Bend,Deschutes,La Pine,OR,9.7,87,12.9,115,2016
Bend,Deschutes,Bend,OR,9.7,87,12.9,115,2016
Bend,Deschutes,Sisters,OR,9.7,87,12.9,115,2016
Bend,Deschutes,Redmond,OR,9.7,87,12.9,115,2016
Indio,Riverside,Cherry Valley,CA,7.1,63,11.1,99,2016
Indio,Riverside,El Sobrante,CA,7.1,63,11.1,99,2016
Indio,Riverside,Whitewater,CA,7.1,63,11.1,99,2016
Indio,Riverside,Indio,CA,7.1,63,11.1,99,2016
Indio,Riverside,Calimesa,CA,7.1,63,11.1,99,2016
Indio,Riverside,Thousand Palms,CA,7.1,63,11.1,99,2016
Indio,Riverside,Meadowbrook,CA,7.1,63,11.1,99,2016
Indio,Riverside,Banning,CA,7.1,63,11.1,99,2016
Indio,Riverside,La Quinta,CA,7.1,63,11.1,99,2016
Indio,Riverside,San Jacinto,CA,7.1,63,11.1,99,2016
Indio,Riverside,Idyllwild-Pine Cove,CA,7.1,63,11.1,99,2016
Indio,Riverside,Bermuda Dunes,CA,7.1,63,11.1,99,2016
Indio,Riverside,March ARB,CA,7.1,63,11.1,99,2016
Indio,Riverside,Anza,CA,7.1,63,11.1,99,2016
Indio,Riverside,Romoland,CA,7.1,63,11.1,99,2016
Indio,Riverside,Desert Edge,CA,7.1,63,11.1,99,2016
Indio,Riverside,Mesa Verde,CA,7.1,63,11.1,99,2016
Indio,Riverside,Coachella,CA,7.1,63,11.1,99,2016
Indio,Riverside,Norco,CA,7.1,63,11.1,99,2016
Indio,Riverside,Indian Wells,CA,7.1,63,11.1,99,2016
Indio,Riverside,Warm Springs,CA,7.1,63,11.1,99,2016
Indio,Riverside,Palm Springs,CA,7.1,63,11.1,99,2016
Indio,Riverside,Valle Vista,CA,7.1,63,11.1,99,2016
Indio,Riverside,Desert Palms,CA,7.1,63,11.1,99,2016
Indio,Riverside,Sky Valley,CA,7.1,63,11.1,99,2016
Indio,Riverside,Temescal Valley,CA,7.1,63,11.1,99,2016
Indio,Riverside,Rancho Mirage,CA,7.1,63,11.1,99,2016
Indio,Riverside,North Shore,CA,7.1,63,11.1,99,2016
Indio,Riverside,Corona,CA,7.1,63,11.1,99,2016
Indio,Riverside,Beaumont,CA,7.1,63,11.1,99,2016
Indio,Riverside,Oasis,CA,7.1,63,11.1,99,2016
Indio,Riverside,Ripley,CA,7.1,63,11.1,99,2016
Indio,Riverside,Temecula,CA,7.1,63,11.1,99,2016
Indio,Riverside,Cathedral City,CA,7.1,63,11.1,99,2016
Indio,Riverside,Mountain Center,CA,7.1,63,11.1,99,2016
Indio,Riverside,Garnet,CA,7.1,63,11.1,99,2016
Indio,Riverside,Lake Riverside,CA,7.1,63,11.1,99,2016
Indio,Riverside,Lakeview,CA,7.1,63,11.1,99,2016
Indio,Riverside,Indio Hills,CA,7.1,63,11.1,99,2016
Indio,Riverside,Mecca,CA,7.1,63,11.1,99,2016
Indio,Riverside,Lake Mathews,CA,7.1,63,11.1,99,2016
Indio,Riverside,Thermal,CA,7.1,63,11.1,99,2016
Indio,Riverside,Highgrove,CA,7.1,63,11.1,99,2016
Indio,Riverside,Coronita,CA,7.1,63,11.1,99,2016
Indio,Riverside,Eastvale,CA,7.1,63,11.1,99,2016
Indio,Riverside,Good Hope,CA,7.1,63,11.1,99,2016
Indio,Riverside,Perris,CA,7.1,63,11.1,99,2016
Indio,Riverside,Desert Hot Springs,CA,7.1,63,11.1,99,2016
Indio,Riverside,French Valley,CA,7.1,63,11.1,99,2016
Indio,Riverside,East Hemet,CA,7.1,63,11.1,99,2016
Indio,Riverside,Wildomar,CA,7.1,63,11.1,99,2016
Indio,Riverside,Jurupa Valley,CA,7.1,63,11.1,99,2016
Indio,Riverside,Vista Santa Rosa,CA,7.1,63,11.1,99,2016
Indio,Riverside,Homeland,CA,7.1,63,11.1,99,2016
Indio,Riverside,Cabazon,CA,7.1,63,11.1,99,2016
Indio,Riverside,Moreno Valley,CA,7.1,63,11.1,99,2016
Indio,Riverside,Lakeland Village,CA,7.1,63,11.1,99,2016
Indio,Riverside,Nuevo,CA,7.1,63,11.1,99,2016
Indio,Riverside,Murrieta,CA,7.1,63,11.1,99,2016
Indio,Riverside,Menifee,CA,7.1,63,11.1,99,2016
Indio,Riverside,Woodcrest,CA,7.1,63,11.1,99,2016
Indio,Riverside,Hemet,CA,7.1,63,11.1,99,2016
Indio,Riverside,Moskowite Corner,CA,7.1,63,11.1,99,2016
Indio,Riverside,Lake Elsinore,CA,7.1,63,11.1,99,2016
Indio,Riverside,Mead Valley,CA,7.1,63,11.1,99,2016
Indio,Riverside,Desert Center,CA,7.1,63,11.1,99,2016
Indio,Riverside,Home Gardens,CA,7.1,63,11.1,99,2016
Indio,Riverside,Winchester,CA,7.1,63,11.1,99,2016
Indio,Riverside,Riverside,CA,7.1,63,11.1,99,2016
Indio,Riverside,Aguanga,CA,7.1,63,11.1,99,2016
Indio,Riverside,Blythe,CA,7.1,63,11.1,99,2016
Indio,Riverside,Green Acres,CA,7.1,63,11.1,99,2016
Indio,Riverside,Palm Desert,CA,7.1,63,11.1,99,2016
Indio,Riverside,Canyon Lake,CA,7.1,63,11.1,99,2016
Newton,Middlesex,West Concord,MA,16.7,149,21.9,195,2016
Newton,Middlesex,Everett,MA,16.7,149,21.9,195,2016
Newton,Middlesex,Woburn,MA,16.7,149,21.9,195,2016
Newton,Middlesex,Newton,MA,16.7,149,21.9,195,2016
Newton,Middlesex,Somerville,MA,16.7,149,21.9,195,2016
Newton,Middlesex,Pinehurst,MA,16.7,149,21.9,195,2016
Newton,Middlesex,Cochituate,MA,16.7,149,21.9,195,2016
Newton,Middlesex,Littleton Common,MA,16.7,149,21.9,195,2016
Newton,Middlesex,Marlborough,MA,16.7,149,21.9,195,2016
Newton,Middlesex,Hanscom AFB,MA,16.7,149,21.9,195,2016
Newton,Middlesex,Watertown Town,MA,16.7,149,21.9,195,2016
Newton,Middlesex,Lowell,MA,16.7,149,21.9,195,2016
Newton,Middlesex,Medford,MA,16.7,149,21.9,195,2016
Newton,Middlesex,Framingham,MA,16.7,149,21.9,195,2016
Newton,Middlesex,Malden,MA,16.7,149,21.9,195,2016
Newton,Middlesex,Cambridge,MA,16.7,149,21.9,195,2016
Newton,Middlesex,Melrose,MA,16.7,149,21.9,195,2016
Newton,Middlesex,Waltham,MA,16.7,149,21.9,195,2016
Newton,Middlesex,East Pepperell,MA,16.7,149,21.9,195,2016
Norwalk,Fairfield,Norwalk,CT,19.9,177,24.4,217,2016
Norwalk,Fairfield,Bridgeport,CT,19.9,177,24.4,217,2016
Norwalk,Fairfield,Stamford,CT,19.9,177,24.4,217,2016
Norwalk,Fairfield,Old Greenwich,CT,19.9,177,24.4,217,2016
Norwalk,Fairfield,Wilton Center,CT,19.9,177,24.4,217,2016
Norwalk,Fairfield,Shelton,CT,19.9,177,24.4,217,2016
Norwalk,Fairfield,Pemberwick,CT,19.9,177,24.4,217,2016
Norwalk,Fairfield,Georgetown,CT,19.9,177,24.4,217,2016
Norwalk,Fairfield,Cannondale,CT,19.9,177,24.4,217,2016
Norwalk,Fairfield,Byram,CT,19.9,177,24.4,217,2016
Norwalk,Fairfield,Glenville,CT,19.9,177,24.4,217,2016
Norwalk,Fairfield,Southport,CT,19.9,177,24.4,217,2016
Norwalk,Fairfield,Cos Cob,CT,19.9,177,24.4,217,2016
Norwalk,Fairfield,Riverside,CT,19.9,177,24.4,217,2016
Norwalk,Fairfield,Danbury,CT,19.9,177,24.4,217,2016
Norwalk,Fairfield,Newtown,CT,19.9,177,24.4,217,2016
Hamilton Township,NA,NA,NJ,19.1,169,23.1,205,2016
Kirkland,King,Vashon,WA,10.6,94,14.7,130,2016
Kirkland,King,Shoreline,WA,10.6,94,14.7,130,2016
Kirkland,King,Des Moines,WA,10.6,94,14.7,130,2016
Kirkland,King,Seattle,WA,10.6,94,14.7,130,2016
Kirkland,King,Carnation,WA,10.6,94,14.7,130,2016
Kirkland,King,Newcastle,WA,10.6,94,14.7,130,2016
Kirkland,King,Lakeland North,WA,10.6,94,14.7,130,2016
Kirkland,King,Tukwila,WA,10.6,94,14.7,130,2016
Kirkland,King,Bellevue,WA,10.6,94,14.7,130,2016
Kirkland,King,Beaux Arts Village,WA,10.6,94,14.7,130,2016
Kirkland,King,Bryn Mawr-Skyway,WA,10.6,94,14.7,130,2016
Kirkland,King,Riverbend,WA,10.6,94,14.7,130,2016
Kirkland,King,Duvall,WA,10.6,94,14.7,130,2016
Kirkland,King,Fairwood,WA,10.6,94,14.7,130,2016
Kirkland,King,Cottage Lake,WA,10.6,94,14.7,130,2016
Kirkland,King,Kent,WA,10.6,94,14.7,130,2016
Kirkland,King,Lakeland South,WA,10.6,94,14.7,130,2016
Kirkland,King,Kenmore,WA,10.6,94,14.7,130,2016
Kirkland,King,Burien,WA,10.6,94,14.7,130,2016
Kirkland,King,Issaquah,WA,10.6,94,14.7,130,2016
